Document,Topic
simone tebet bolsonaro nao respeita mulheres ataca jornalistas vera magalhaes nao,0
lapada vera magalhaes merecida nao,42
t wbufprda,4
perceberam propria vera magalhaes nao nenhum tuite suposto ataque sofreu critica,39
ana paula henkel colocou vera magalhaes devido t mztbmdz,1
bolsonaro ataque direto jornalista vera magalhaes vivo durante debate absurdo postura presidente,0
mito zoe maravilhosa jornaliste vera magalhaes t jdghvsvq w,1
ganhamos liminar h retirar fake news contra mim pena multa diaria acao segue ped,41
teimoso bolsonaro debate mostrou brasil desastre governo lula chamo mentiroso desmacarou ve,0
jornalista escrevendo comentando tv tom moderado adotado bolsonaro gente abusa,53
douglas garcia agredindo vera magalhaes ipec t aug usmxwj,1
finalmente vi bolsonaro humilha vera magalhaes apoiou tanto deve sentindo mal,24
globo apos debate bolsonaro cancela sabatina jovem pan reavalia entrevista compartilhado vera magalh,5
vera magalhaes transformada vitima mentido provocado reacao presidente ma nunca esqueceremos q,0
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
vera magalhaes nao compartilhar meme entao nada compartilhar ta t va xdqg,1
pastor silas malafaia acusou vera magalhaes receber r anuais contrato publico ma vera mostrou,0
dei grito resposta bolsonaro vera magalhaes,0
bomba sao paulo mando bolsonaro rodrigo garcia pressiona tv cultura tirar vera magalhaes mediacao,0
bolsonaro nao deve ir mais debate sabatinas apos participacao desastrosa band apos ataques misoginos debate,0
vera magalhaes roubou voz lula peruca zacarias,0
sentiu vera magalhaes assustada quantidade gente bolsonaro elegeu congresso nao consegue entende,0
ex ministro pedro malan solidariza ataque bolsonaro destinado vera magalhaes durante ultimo debate band t kcjyfo uqm,1
eleitor lula jogou objeto bolsonaro presidente pilotando durante motociata voce nao v,13
vera magalhaes vergonha jornalismo,0
nao existe bolsonarismo moderado fofura tarcisio episodio ataque vera magalhaes tatica c,0
voce acha vera magalhaes vergonha jornalismo nacional,10
cantanhede tentando chorar mais alto vera magalhaes t uzjwywfqbk,4
vera magalhaes nao pergunta critica governo pediu ajuda ciro sequencia tarefa es,0
ataque bolsonaro vera magalhaes asqueroso mentiroso vera jornalistas mais competent,0
tipu caravana lula regiao sul vinha sofrendo diversos ataques pedradas bombas chicotadas d,28
felipe neto vera magalhaes pacheco simone tebet tantos iluminados estao calados fala lula,0
merval vera magalhaes passando miriam leitao lula deu baile sereno respondeu sobranceiro perguntas bol,0
monica bergamo vera magalhaes renata prete wilian bonner cantanhede deixo grande agradecimento servicos,0
cade feminazes vera magalhaes monica bergamo anitta atrizes globais parabenizar guerreira,14
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
vera magalhaes passou vergonha vivo t ew xtwz,1
bolsonaro nao criticou vera magalhaes mulher nem sabia vera mulher fala jorna,0
ciro varios piores momentos debate ma pior dp ataque bolso vera magalhaes solo,18
perceberam propria vera magalhaes nao nenhum tuite suposto ataque sofreu critica,39
web resgata video vera magalhaes detonando feministas chamando lula misogino machista comicio caixao mul,7
menos mulheres brasileiras rejeitam bolsonaro miliciano tratou jornalista vera magal,7
vejam jornalista afirmando vera magalhaes pergunta proposito atacar provocar presidente,9
ranking jornalistas mais atacados incluem william bonner miriam leitao eliane cantanhede vera magalhaes andr,0
jornalista escrevendo comentando tv tom moderado adotado bolsonaro gente abusa,53
vera magalhaes vergonha,0
novo debate bolsonaro ataca jornalista mulher vera magalhaes t yvzi hmi via,1
ahaha hahahaha hahahaha bolsonaro tratorando vera magalhaes meio manda pro ciro nao pedi opiniao,1
felipe neto vera magalhaes pacheco simone tebet tantos iluminados estao calados fala lula,0
nao deve nao vote bozo seguidores milicianos trastes qualquer tipo mt nortao ha poucos petista morto bolsonarista ataque vera magalhaes douglas garcia acumula historico polemicas t wnda zbro,0
gente achei forte video lula voltou candidatura importante vermos acoes,12
menos mulheres brasileiras rejeitam bolsonaro miliciano tratou jornalista vera magal,7
caso vera magalhaes jornalismo militante nu sentido figurado gracas deus,3
perceberam propria vera magalhaes nao nenhum tuite suposto ataque sofreu critica,39
bolsonaro ja passado trator vera magalhaes amanda atropelou transatlantico,0
solidariedade jornalistas sao mal vistos causa maus profissionais vera magalhaes,15
lula esqueceu vera magalhaes ta gabando alckmin virou vice surtou desesperado,35
fiquei chocado pergunta vera magalhaes t opu crrwqw,4
eleitor lula jogou objeto bolsonaro presidente pilotando durante motociata voce nao v,13
ciro sincerao dando risada investida presidente militante vera magalhaes simone tebet vitimizando cont,0
rasgou vera magalhaes t gyognre go,8
bolsonaro errou feio acusou vera magalhaes vergonha jornalismo afinal mundo s,0
monica bergamo vera magalhaes renata prete wilian bonner cantanhede deixo grande agradecimento servicos,0
vera magalhaes miriam leitao eliane cantanhede monica bergamo sao retrato decadencia jornalismo brasileiro quat,0
queria mulher so usar bottom eleicao desastre participacao bolsonaro debate ofendendo simone tebet jornalista vera magalhaes candidato pl assinou derrota eleicoes mulheres bom senso vao mostrar t lslvjzaul,0
problemas reais brasil voce monica bergamo vera magalhaes lula,0
vera magalhaes nao pergunta critica governo pediu ajuda ciro sequencia tarefa jornalismo profissional morreu,0
vera magalhaes acha chile fronteira brasil humberto costa acha brasil fronteira mex,19
pensar trouxe bons ma nada demais preferiu atacar mais lula bolsonaro chance recriminar fala bolsonaro vera magalhaes ma preferiu rir situacao nao votar ma turno contra bosta simple,0
bolsonaro misogino vera magalhaes ataca jornalista responder,0
verdadeiras vera magalhaes t lejdmuslb,1
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
mentira contada imprensa falar q vera magalhaes atacada q senhorzinho agiu legitima defesa d,45
livres vera acho voce dorme pensando mim bolsonaro misogino crescendo jornalista vera magalhaes,0
risada jovem pan ficou alardeando semana lula nao ia sabatina emissora b,0
eleitor lula jogou objeto bolsonaro presidente pilotando durante motociata voce nao v,13
senhora print eterno relembra milagrosamente mais video passado jornalista vera magalhaes criticou m,33
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
candidato repudiar agressao mesmo classificou douglas garcia jornalista ve,3
morro nao vejo tudo bolsonaro vera magalhaes voce deve dormir pensando mim voce vergonha,0
simone soraya comeca ir bolsonaro crescia lula atacou jornalista vera magalhaes,0
queria escrito ma ja escrito milly lacombe parabens t qhrqpgrgrd,40
boa noite vera magalhaes passado dizendo mentirosa voce t ydxbekna,21
bolsonaro manda rodrigo garcia pressionar tv cultura excluir vera magalhaes debate t u vb x t,1
cara pau quase comovente ne thread condenando acao douglas garcia relacao ve,0
alvo piores baixarias seguidores ciro gomes nao vejo diferenca bolsonarismo,0
vera magalhaes comenta ataque deputado bolsonarista absurdo inadmissivel democracia t dunrfhszgs,17
vera magalhaes domingo t ppz knnhmp,1
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
erro grave debate negar direito resposta chamado ex presidiario po,9
globo cbn divulgam nota repudio ataque contra jornalista vera magalhaes eleicoes globo t,5
deputado estadual convidado candidato bolsonaro governo sp alvo mais jornalista vera,0
pensar vera magalhaes mulher esposa lula morreu piada dizendo case alguem nao va,0
merval vera magalhaes passando miriam leitao lula deu baile sereno respondeu sobranceiro perguntas bol,0
guedes bolsonaro prezada vera magalhaes prazer reve alo agencias checagem coes,0
pergunta milhoes jornalista voce vera magalhaes passada brasil t uaa yvtxky,1
deputada estadual monica seixas protocola pedido cassacao deputado douglas garcia conta ataque contr,0
lula mentiroso pastor silas malafaia obrigado justica apagar postagens mentirosas contra,0
falando mais serio otima fala machismo comportamento debate tosca agressiva resposta bol,0
vera magalhaes nao pergunta critica governo pediu ajuda ciro sequencia tarefa es,0
rodrigues bolsonaro jantou vera magalhaes,0
felipe neto vera magalhaes pacheco simone tebet tantos iluminados estao calados fala lula,0
cade feminazes vera magalhaes monica bergamo anitta atrizes globais parabenizar guerreira,14
vera magalhaes acha chile fronteira brasil humberto costa acha brasil fronteira mex,19
real sorriso cumplice ciro gomes bolsonaro dirigia vera magalhaes machista ofensiva tambem di,0
jornalista acha especie semideus pode nao pode rebatido jornalista vera magalhae,0
bolsonaro ja chega atacando vera magalhaes nenhum decoro nao responde nada segue ataques pessoais bizarro band pe,0
lapada vera magalhaes merecida nao,42
bolsonaro fingindo respeita vera magalhaes,0
vera magalhaes apoiadora bolsonaro velha imprensa estaria polvorosa acusando agressao p,0
violencia vera magalhaes capangas,0
bolsonaro candidato prefere conversar defesa mulher homem mulher kkkkkkkkkkk vera magalhaes lula ciro,1
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
ultimo video lula bebendo agua viralizou vera magalhaes felipe neto ja explicaram motivo agua lu,0
vera magalhaes roubou peruca zacarias,0
justica manda silas malafaia retirar fake news contra jornalista vera magalhaes t bshakhmurw t,1
vera magalhaes x douglas garcia questionamento deputado jornalista legitimo fato u,3
ahaha hahahaha hahahaha bolsonaro tratorando vera magalhaes meio manda pro ciro nao pedi opiniao,1
lula ganhou jn perdeu debate nao bolsonaro plano verticalizacao insulto antipetis,0
ciro gomes vera magalhaes amiga kkkkk mente cara gente,1
solidariedade jornalistas sao mal vistos causa maus profissionais vera magalhaes,15
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
cade feminazes vera magalhaes monica bergamo anitta atrizes globais parabenizar guerreira,14
caso vera magalhaes leao serva boletim ocorrencia registrado t mengev z g,2
bolsonaro ataques jornalista vera magalhaes senadora simone tebet presidente tenta diminuir resistencia entr,0
leao serva representando brasileiro ataque bostonarista contra vera magalhaes t p korasg,0
rovai lula lembra vera magalhaes agredida canela bolsonaro,0
bolsonaro ataque direto jornalista vera magalhaes vivo durante debate absurdo postura presidente,0
voce covil cobra prontas sorrateiramente picar nao associe gente perfil vera magalhaes poupar imagem politica suicidio politico anunciado fica diga senhor potencia capacidade proximo presidente,0
abordagem tambem agressiva ma existem varias diferencas pq cidadao comum cobrando politico,0
simone tebet alem anunciar apoio lula propostas incorporadas programa governo d,22
senhora print eterno relembra milagrosamente mais video passado jornalista vera magalhaes criticou m,33
gente achei forte video lula voltou candidatura importante vermos acoes,12
paulo bom colocou paulinha guga milhoes bolso contrato vera magalhaes corretissimo nao falou nao falou falou contrato,0
mito zoe maravilhosa jornaliste vera magalhaes t jdghvsvq w,1
lula ganhou jn perdeu debate nao bolsonaro plano verticalizacao insulto antipetis,0
vera magalhaes nao pergunta critica governo pediu ajuda ciro sequencia tarefa es,0
ahaha hahahaha hahahaha bolsonaro tratorando vera magalhaes meio manda pro ciro nao pedi opiniao,1
bancada perguntadores debate monica bergamo thays oyama vera magalhaes patricia campos melo blogu,0
vera magalhaes acha chile fronteira brasil humberto costa acha brasil fronteira mex,19
vcs lembram q marco presidente saia ai sem mascara gado automaticamente contra quarentena is,0
vespera setembro paz libelo antiarmas vera magalhaes globo t kfefczrsw,1
agradecimento jornalistas globo folha estadao uol cnn especial vera magalhaes monica bergamo,27
pessoas inuteis penso nao devemos perder tempo janones anita felipe neto guga noblat bruna marquesini casagr,0
organizadores debate devem desagravo vera magalhaes nao corporativismo decenc,23
douglas garcia processado estado sao paulo agressao vera magalhaes deputado estadual bolsonarista enfr,0
real sorriso cumplice ciro gomes bolsonaro dirigia vera magalhaes machista ofensiva tambem di,0
ciro acusa bolsonaro machismo ma riu demais resposta vera magalhaes t ccz pcvbh,1
invertida vera magalhaes pergunta visando atingir bolsonaro ma tentativa saiu culatra t,2
procurador geral justica mp sp mario sarrubbo instaura apuracao criminal contra deputado estadual,0
morro nao vejo tudo bolsonaro vera magalhaes voce deve dormir pensando mim voce vergonha,0
vera magalhaes nao pergunta critica governo pediu ajuda ciro sequencia tarefa es,0
facil defender vera magalhaes dificil arrumar emprego proximo governador sp trocar apres,18
band errou nao direito resposta vera magalhaes ofensas ouviu naro vergonha,0
mae jornalista politica nao apenas presto apoio vera magalhaes ma alerto mundo perigo ameaca imprensa independente t gflrbmt,0
bolsonaro manda rodrigo garcia pressionar tv cultura excluir vera magalhaes debate t jhuhox vhq,1
cordialmente presidente responde vera magalhaes desmascara lula cujo so disputan,0
